ZIPCODE,CITY,STATE,LINEHAUL
41764,Smilax,KY,1767.86
43130,Lancaster,OH,1767.86
43150,Rushville,OH,1767.86
44085,Rome,OH,1767.86
44313,Akron,OH,1767.86
41317,Clayhole,KY,1775.26
43812,Coshocton,OH,1775.26
43845,West Lafayette,OH,1775.26
44056,Macedonia,OH,1775.26
44064,Montville,OH,1775.26
44221,Cuyahoga Falls,OH,1775.26
44314,Akron,OH,1775.26
44614,Canal Fulton,OH,1775.26
44618,Dalton,OH,1775.26
44685,Uniontown,OH,1775.26
45628,Frankfort,OH,1775.26
13080,Jordan,NY,1619.86
14141,Springville,NY,1619.86
14711,Belfast,NY,1619.86
14739,Friendship,NY,1619.86
16432,Riceville,PA,1619.86
30011,Auburn,GA,1619.86
30564,Murrayville,GA,1619.86
31305,Darien,GA,1619.86
01012,Chesterfield,MA,1619.86
01054,Leverett,MA,1619.86
01270,Windsor,MA,1619.86
01611,Cherry Valley,MA,1619.86
02888,Warwick,RI,1619.86
12022,Berlin,NY,1619.86
12160,Sloansville,NY,1619.86
12187,Warnerville,NY,1619.86
01535,North Brookfield,MA,1619.86
01608,Worcester,MA,1619.86
01610,Worcester,MA,1619.86
01612,Paxton,MA,1619.86
02839,Mapleville,RI,1619.86
02858,Oakland,RI,1619.86
02859,Pascoag,RI,1619.86
02886,Warwick,RI,1619.86
02889,Warwick,RI,1619.86
12090,Hoosick Falls,NY,1619.86
13103,Mallory,NY,1619.86
13165,Waterloo,NY,1619.86
13167,West Monroe,NY,1619.86
13361,Jordanville,NY,1619.86
14042,Delevan,NY,1619.86
14063,Fredonia,NY,1619.86
14070,Gowanda,NY,1619.86
40995,Trosper,KY,1775.26
41093,Wallingford,KY,1775.26
41421,Elkfork,KY,1775.26
41464,Royalton,KY,1775.26
41714,Bear Branch,KY,1775.26
43734,Duncan Falls,OH,1775.26
43746,Hopewell,OH,1775.26
44047,Jefferson,OH,1775.26
45693,West Union,OH,1775.26
30019,Dacula,GA,1619.86
30043,Lawrenceville,GA,1619.86
30044,Lawrenceville,GA,1619.86
30045,Lawrenceville,GA,1619.86
30046,Lawrenceville,GA,1619.86
30439,Metter,GA,1619.86
13135,Phoenix,NY,1627.26
13333,East Springfield,NY,1627.26
13413,New Hartford,NY,1627.26
13501,Utica,NY,1627.26
14427,Castile,NY,1627.26
14475,Ionia,NY,1627.26
14530,Perry,NY,1627.26
16441,Waterford,PA,1627.26
01072,Shutesbury,MA,1627.26
01084,West Chesterfield,MA,1627.26
01342,Deerfield,MA,1627.26
01527,Millbury,MA,1627.26
01655,Worcester,MA,1627.26
02830,Harrisville,RI,1627.26
12043,Cobleskill,NY,1627.26
12057,Eagle Bridge,NY,1627.26
12070,Fort Johnson,NY,1627.26
12175,Summit,NY,1627.26
40358,Olympia,KY,1782.66
40914,Big Creek,KY,1782.66
43135,Laurelville,OH,1782.66
43771,Philo,OH,1782.66
43824,Fresno,OH,1782.66
44024,Chardon,OH,1782.66
44084,Rock Creek,OH,1782.66
44264,Peninsula,OH,1782.66
45660,Peebles,OH,1782.66
40915,Bimble,KY,1782.66
41425,Ezel,KY,1782.66
41721,Buckhorn,KY,1782.66
41762,Sizerock,KY,1782.66
44023,Chagrin Falls,OH,1782.66
44067,Northfield,OH,1782.66
44203,Barberton,OH,1782.66
44216,Clinton,OH,1782.66
44319,Akron,OH,1782.66
44321,Akron,OH,1782.66
44333,Akron,OH,1782.66
12866,Saratoga Springs,NY,1627.26
12871,Schuylerville,NY,1627.26
13032,Canastota,NY,1627.26
13421,Oneida,NY,1627.26
14425,Farmington,NY,1627.26
14480,Lakeville,NY,1627.26
14504,Manchester,NY,1627.26
14548,Shortsville,NY,1627.26
14564,Victor,NY,1627.26
14723,Cherry Creek,NY,1627.26
30024,Suwanee,GA,1627.26
30559,Mineral Bluff,GA,1627.26
37853,Rockford,TN,1782.66
01247,North Adams,MA,1627.26
01341,Conway,MA,1627.26
01604,Worcester,MA,1627.26
01605,Worcester,MA,1627.26
01609,Worcester,MA,1627.26
02835,Jamestown,RI,1627.26
02907,Providence,RI,1627.26
02910,Cranston,RI,1627.26
02921,Cranston,RI,1627.26
01536,North Grafton,MA,1634.66
01570,Webster,MA,1634.66
01602,Worcester,MA,1634.66
01603,Worcester,MA,1634.66
02905,Providence,RI,1634.66
05260,North Pownal,VT,1634.66
12086,Hagaman,NY,1634.66
13357,Ilion,NY,1634.66
13417,New York Mills,NY,1634.66
13475,Van Hornesville,NY,1634.66
13492,Whitesboro,NY,1634.66
14034,Collins,NY,1634.66
14550,Silver Springs,NY,1634.66
14717,Caneadea,NY,1634.66
28781,Topton,NC,1634.66
41763,Slemp,KY,1782.66
43113,Circleville,OH,1782.66
43777,Roseville,OH,1782.66
44022,Chagrin Falls,OH,1782.66
44082,Pierpont,OH,1782.66
30560,Morganton,GA,1634.66
31545,Jesup,GA,1634.66
31546,Jesup,GA,1634.66
30572,Suches,GA,1634.66
30650,Madison,GA,1634.66
37701,Alcoa,TN,1790.06
37754,Heiskell,TN,1790.06
37777,Louisville,TN,1790.06
37932,Knoxville,TN,1790.06
01220,Adams,MA,1634.66
01256,Savoy,MA,1634.66
01351,Montague,MA,1634.66
02840,Newport,RI,1634.66
02903,Providence,RI,1634.66
02904,Providence,RI,1634.66
02917,Smithfield,RI,1634.66
02919,Johnston,RI,1634.66
02920,Cranston,RI,1634.66
13033,Cato,NY,1634.66
13044,Constantia,NY,1634.66
13054,Durhamville,NY,1634.66
13076,Hastings,NY,1634.66
13132,Pennellville,NY,1634.66
13148,Seneca Falls,NY,1634.66
13160,Union Springs,NY,1634.66
13166,Weedsport,NY,1634.66
13495,Yorkville,NY,1634.66
13502,Utica,NY,1634.66
14055,East Concord,NY,1634.66
14129,Perrysburg,NY,1634.66
14532,Phelps,NY,1634.66
16410,Cranesville,PA,1634.66
16426,Mc Kean,PA,1634.66
40953,Hinkle,KY,1790.06
41332,Hazel Green,KY,1790.06
43811,Conesville,OH,1790.06
43830,Nashport,OH,1790.06
44139,Solon,OH,1790.06
44146,Bedford,OH,1790.06
45612,Bainbridge,OH,1790.06
40903,Artemus,KY,1790.06
40997,Walker,KY,1790.06
41041,Flemingsburg,KY,1790.06
41056,Maysville,KY,1790.06
41390,Whick,KY,1790.06
41777,Yeaddiss,KY,1790.06
43115,Clarksburg,OH,1790.06
44072,Novelty,OH,1790.06
44086,Thompson,OH,1790.06
44654,Millersburg,OH,1790.06
45144,Manchester,OH,1790.06
45681,South Salem,OH,1790.06
01026,Cummington,MA,1634.66
01301,Greenfield,MA,1634.66
01355,New Salem,MA,1634.66
01519,Grafton,MA,1634.66
01522,Jefferson,MA,1634.66
01543,Rutland,MA,1634.66
01606,Worcester,MA,1634.66
02841,Newport,RI,1634.66
02876,Slatersville,RI,1634.66
02906,Providence,RI,1634.66
02914,East Providence,RI,1634.66
05201,Bennington,VT,1634.66
05261,Pownal,VT,1634.66
30017,Grayson,GA,1634.66
31024,Eatonton,GA,1634.66
31061,Milledgeville,GA,1634.66
37934,Knoxville,TN,1790.06
13034,Cayuga,NY,1634.66
13461,Sherrill,NY,1634.66
14030,Chaffee,NY,1634.66
14134,Sardinia,NY,1634.66
14432,Clifton Springs,NY,1634.66
14506,Mendon,NY,1634.66
14525,Pavilion,NY,1634.66
16401,Albion,PA,1634.66
12816,Cambridge,NY,1642.06
13131,Parish,NY,1642.06
13340,Frankfort,NY,1642.06
13407,Mohawk,NY,1642.06
14048,Dunkirk,NY,1642.06
14062,Forestville,NY,1642.06
14091,Lawtons,NY,1642.06
01098,Worthington,MA,1642.06
01223,Becket,MA,1642.06
01531,New Braintree,MA,1642.06
01590,Sutton,MA,1642.06
02842,Middletown,RI,1642.06
02909,Providence,RI,1642.06
12092,Howes Cave,NY,1642.06
40906,Barbourville,KY,1797.46
41339,Jackson,KY,1797.46
43102,Amanda,OH,1797.46
43731,Crooksville,OH,1797.46
44010,Austinburg,OH,1797.46
44606,Apple Creek,OH,1797.46
30096,Duluth,GA,1642.06
30097,Duluth,GA,1642.06
30420,Cobbtown,GA,1642.06
30655,Monroe,GA,1642.06
30656,Monroe,GA,1642.06
37716,Clinton,TN,1797.46
37922,Knoxville,TN,1797.46
01068,Oakham,MA,1642.06
01267,Williamstown,MA,1642.06
01545,Shrewsbury,MA,1642.06
01560,South Grafton,MA,1642.06
02771,Seekonk,MA,1642.06
02916,Rumford,RI,1642.06
05257,North Bennington,VT,1642.06
12068,Fonda,NY,1642.06
12072,Fultonville,NY,1642.06
12833,Greenfield Center,NY,1642.06
13028,Bernhards Bay,NY,1642.06
13140,Port Byron,NY,1642.06
14066,Gainesville,NY,1642.06
14489,Lyons,NY,1642.06
14744,Houghton,NY,1642.06
40949,Heidrick,KY,1797.46
40982,Scalf,KY,1797.46
41731,Cornettsville,KY,1797.46
43105,Baltimore,OH,1797.46
43148,Pleasantville,OH,1797.46
43821,Dresden,OH,1797.46
44026,Chesterland,OH,1797.46
44137,Maple Heights,OH,1797.46
44141,Brecksville,OH,1797.46
44667,Orrville,OH,1797.46
43112,Carroll,OH,1804.86
43760,Mount Perry,OH,1804.86
44128,Cleveland,OH,1804.86
44147,Broadview Heights,OH,1804.86
44281,Wadsworth,OH,1804.86
45101,Aberdeen,OH,1804.86
01349,Millers Falls,MA,1642.06
01376,Turners Falls,MA,1642.06
01534,Northbridge,MA,1642.06
02896,North Smithfield,RI,1642.06
02908,Providence,RI,1642.06
12025,Broadalbin,NY,1642.06
12036,Charlotteville,NY,1642.06
28708,Balsam Grove,NC,1642.06
30039,Snellville,GA,1642.06
30078,Snellville,GA,1642.06
30641,Good Hope,GA,1642.06
31002,Adrian,GA,1642.06
37391,Turtletown,TN,1804.86
12834,Greenwich,NY,1642.06
12863,Rock City Falls,NY,1642.06
13069,Fulton,NY,1642.06
13350,Herkimer,NY,1642.06
14025,Boston,NY,1642.06
14138,South Dayton,NY,1642.06
14486,Linwood,NY,1642.06
16415,Fairview,PA,1642.06
14024,Bliss,NY,1649.46
14069,Glenwood,NY,1649.46
14136,Silver Creek,NY,1649.46
14414,Avon,NY,1649.46
14522,Palmyra,NY,1649.46
14777,Rushford,NY,1649.46
43804,Baltic,OH,1804.86
44122,Beachwood,OH,1804.86
44230,Doylestown,OH,1804.86
01330,Ashfield,MA,1649.46
01338,Buckland,MA,1649.46
01505,Boylston,MA,1649.46
01583,West Boylston,MA,1649.46
02860,Pawtucket,RI,1649.46
02861,Pawtucket,RI,1649.46
02911,North Providence,RI,1649.46
02915,Riverside,RI,1649.46
12035,Central Bridge,NY,1649.46
12095,Johnstown,NY,1649.46
30513,Blue Ridge,GA,1649.46
31090,Toomsboro,GA,1649.46
37333,Farner,TN,1804.86
37705,Andersonville,TN,1804.86
30041,Cumming,GA,1649.46
30052,Loganville,GA,1649.46
30533,Dahlonega,GA,1649.46
40353,Mount Sterling,KY,1804.86
40923,Cannon,KY,1804.86
41821,Hallie,KY,1804.86
43154,Stoutsville,OH,1804.86
43822,Frazeysburg,OH,1804.86
45679,Seaman,OH,1804.86
13042,Cleveland,NY,1649.46
14111,North Collins,NY,1649.46
14569,Warsaw,NY,1649.46
16508,Erie,PA,1649.46
16509,Erie,PA,1649.46
01070,Plainfield,MA,1649.46
01516,Douglas,MA,1649.46
01520,Holden,MA,1649.46
01532,Northborough,MA,1649.46
02865,Lincoln,RI,1649.46
01366,Petersham,MA,1656.86
01568,Upton,MA,1656.86
01581,Westborough,MA,1656.86
41351,Mistletoe,KY,1812.26
41385,Vancleve,KY,1812.26
43164,Williamsport,OH,1812.26
44004,Ashtabula,OH,1812.26
44125,Cleveland,OH,1812.26
44133,North Royalton,OH,1812.26
44233,Hinckley,OH,1812.26
44286,Richfield,OH,1812.26
44633,Holmesville,OH,1812.26
30028,Cumming,GA,1656.86
30040,Cumming,GA,1656.86
30071,Norcross,GA,1656.86
30663,Rutledge,GA,1656.86
31021,Dublin,GA,1656.86
31027,East Dublin,GA,1656.86
37317,Copperhill,TN,1812.26
37801,Maryville,TN,1812.26
12859,Porter Corners,NY,1656.86
13146,Savannah,NY,1656.86
14033,Colden,NY,1656.86
14054,East Bethany,NY,1656.86
14080,Holland,NY,1656.86
14450,Fairport,NY,1656.86
14591,Wyoming,NY,1656.86
14735,Fillmore,NY,1656.86
12831,Gansevoort,NY,1656.86
12850,Middle Grove,NY,1656.86
12873,Shushan,NY,1656.86
13365,Little Falls,NY,1656.86
13478,Verona,NY,1656.86
14445,East Rochester,NY,1656.86
14502,Macedon,NY,1656.86
16411,East Springfield,PA,1656.86
16417,Girard,PA,1656.86
16502,Erie,PA,1656.86
40921,Bryants Store,KY,1812.26
41039,Ewing,KY,1812.26
41310,Bays,KY,1812.26
41408,Cannel City,KY,1812.26
43103,Ashville,OH,1812.26
43783,Somerset,OH,1812.26
44124,Cleveland,OH,1812.26
44131,Independence,OH,1812.26
45123,Greenfield,OH,1812.26
01364,Orange,MA,1656.86
02769,Rehoboth,MA,1656.86
02863,Central Falls,RI,1656.86
02871,Portsmouth,RI,1656.86
12031,Carlisle,NY,1656.86
12117,Mayfield,NY,1656.86
31555,Odum,GA,1656.86
37830,Oak Ridge,TN,1812.26
30047,Lilburn,GA,1656.86
30093,Norcross,GA,1656.86
30534,Dawsonville,GA,1656.86
31520,Brunswick,GA,1656.86
37737,Friendsville,TN,1819.66
37769,Lake City,TN,1819.66
40943,Girdler,KY,1819.66
40972,Oneida,KY,1819.66
43145,New Holland,OH,1819.66
44048,Kingsville,OH,1819.66
44105,Cleveland,OH,1819.66
13114,Mexico,NY,1656.86
13459,Sharon Springs,NY,1656.86
14081,Irving,NY,1656.86
14482,Le Roy,NY,1656.86
16443,West Springfield,PA,1656.86
16504,Erie,PA,1656.86
16511,Erie,PA,1656.86
01337,Bernardston,MA,1656.86
01370,Shelburne Falls,MA,1656.86
01452,Hubbardston,MA,1656.86
01569,Uxbridge,MA,1656.86
01588,Whitinsville,MA,1656.86
02806,Barrington,RI,1656.86
05262,Shaftsbury,VT,1656.86
12078,Gloversville,NY,1656.86
01005,Barre,MA,1664.26
01331,Athol,MA,1664.26
01344,Erving,MA,1664.26
01354,Gill,MA,1664.26
01564,Sterling,MA,1664.26
02763,Attleboro Falls,MA,1664.26
40322,Frenchburg,KY,1819.66
40946,Green Road,KY,1819.66
41366,Rousseau,KY,1819.66
41632,Gunlock,KY,1819.66
44120,Cleveland,OH,1819.66
44270,Rittman,OH,1819.66
44691,Wooster,OH,1819.66
30005,Alpharetta,GA,1664.26
30092,Norcross,GA,1664.26
30340,Atlanta,GA,1664.26
31525,Brunswick,GA,1664.26
16423,Lake City,PA,1664.26
16501,Erie,PA,1664.26
16503,Erie,PA,1664.26
16505,Erie,PA,1664.26
16506,Erie,PA,1664.26
16507,Erie,PA,1664.26
16515,Erie,PA,1664.26
13339,Fort Plain,NY,1664.26
13476,Vernon,NY,1664.26
14060,Farmersville Station,NY,1664.26
14170,West Falls,NY,1664.26
14433,Clyde,NY,1664.26
14513,Newark,NY,1664.26
14543,Rush,NY,1664.26
16430,North Springfield,PA,1664.26
16541,Erie,PA,1664.26
41055,Mayslick,KY,1827.06
43160,Washington Court House,OH,1827.06
43739,Glenford,OH,1827.06
43844,Warsaw,OH,1827.06
44040,Gates Mills,OH,1827.06
44077,Painesville,OH,1827.06
44118,Cleveland,OH,1827.06
45168,Russellville,OH,1827.06
45697,Winchester,OH,1827.06
02760,North Attleboro,MA,1664.26
02777,Swansea,MA,1664.26
02838,Manville,RI,1664.26
02885,Warren,RI,1664.26
12166,Sprakers,NY,1664.26
30087,Stone Mountain,GA,1664.26
31042,Irwinton,GA,1664.26
31523,Brunswick,GA,1664.26
30084,Tucker,GA,1664.26
30363,Atlanta,GA,1664.26
30522,Cherry Log,GA,1664.26
30541,Epworth,GA,1664.26
31085,Shady Dale,GA,1664.26
31560,Screven,GA,1664.26
37710,Briceville,TN,1827.06
37771,Lenoir City,TN,1827.06
37772,Lenoir City,TN,1827.06
40337,Jeffersonville,KY,1827.06
43147,Pickerington,OH,1827.06
44129,Cleveland,OH,1827.06
44136,Strongsville,OH,1827.06
44149,Strongsville,OH,1827.06
44212,Brunswick,OH,1827.06
44256,Medina,OH,1827.06
44273,Seville,OH,1827.06
44627,Fredericksburg,OH,1827.06
44645,Marshallville,OH,1827.06
45167,Ripley,OH,1827.06
12809,Argyle,NY,1664.26
12822,Corinth,NY,1664.26
12823,Cossayuna,NY,1664.26
13074,Hannibal,NY,1664.26
13111,Martville,NY,1664.26
13142,Pulaski,NY,1664.26
13406,Middleville,NY,1664.26
14075,Hamburg,NY,1664.26
14423,Caledonia,NY,1664.26
14505,Marion,NY,1664.26
14586,West Henrietta,NY,1664.26
16442,Wattsburg,PA,1664.26
01360,Northfield,MA,1664.26
01380,Wendell Depot,MA,1664.26
01510,Clinton,MA,1664.26
01745,Fayville,MA,1664.26
01748,Hopkinton,MA,1664.26
01772,Southborough,MA,1664.26
02703,Attleboro,MA,1664.26
01747,Hopedale,MA,1686.46
02725,Somerset,MA,1686.46
02726,Somerset,MA,1686.46
02864,Cumberland,RI,1686.46
40374,Sharpsburg,KY,1827.06
40734,Gray,KY,1827.06
40962,Manchester,KY,1827.06
41034,Dover,KY,1827.06
41364,Ricetown,KY,1827.06
43076,Thornville,OH,1827.06
44121,Cleveland,OH,1827.06
44143,Cleveland,OH,1827.06
30009,Alpharetta,GA,1686.46
30341,Atlanta,GA,1686.46
30345,Atlanta,GA,1686.46
13143,Red Creek,NY,1686.46
14020,Batavia,NY,1686.46
14139,South Wales,NY,1686.46
14143,Stafford,NY,1686.46
16510,Erie,PA,1686.46
16544,Erie,PA,1686.46
16546,Erie,PA,1686.46
16550,Erie,PA,1686.46
16563,Erie,PA,1686.46
16565,Erie,PA,1686.46
12803,South Glens Falls,NY,1686.46
13317,Canajoharie,NY,1686.46
13428,Palatine Bridge,NY,1686.46
14127,Orchard Park,NY,1686.46
14467,Henrietta,NY,1686.46
16421,Harborcreek,PA,1686.46
41044,Germantown,KY,1841.86
43025,Hebron,OH,1841.86
43110,Canal Winchester,OH,1841.86
43116,Commercial Point,OH,1841.86
44030,Conneaut,OH,1841.86
44109,Cleveland,OH,1841.86
44127,Cleveland,OH,1841.86
44130,Cleveland,OH,1841.86
44144,Cleveland,OH,1841.86
44215,Chippewa Lake,OH,1841.86
01529,Millville,MA,1686.46
01541,Princeton,MA,1686.46
01749,Hudson,MA,1686.46
01756,Mendon,MA,1686.46
02762,Plainville,MA,1686.46
05252,East Arlington,VT,1686.46
30022,Alpharetta,GA,1686.46
30555,Mc Caysville,GA,1686.46
31033,Haddock,GA,1686.46
31054,Mc Intyre,GA,1686.46
37840,Oliver Springs,TN,1841.86
44017,Berea,OH,1841.86
44041,Geneva,OH,1841.86
44115,Cleveland,OH,1841.86
44134,Cleveland,OH,1841.86
44217,Creston,OH,1841.86
12804,Queensbury,NY,1693.86
12828,Fort Edward,NY,1693.86
13126,Oswego,NY,1693.86
13308,Blossvale,NY,1693.86
13431,Poland,NY,1693.86
13440,Rome,NY,1693.86
13490,Westmoreland,NY,1693.86
13493,Williamstown,NY,1693.86
14005,Alexander,NY,1693.86
14057,Eden,NY,1693.86
14065,Freedom,NY,1693.86
14416,Bergen,NY,1693.86
14428,Churchville,NY,1693.86
14546,Scottsville,NY,1693.86
01379,Wendell,MA,1693.86
01752,Marlborough,MA,1693.86
02809,Bristol,RI,1693.86
02895,Woonsocket,RI,1693.86
01378,Warwick,MA,1693.86
01503,Berlin,MA,1693.86
01721,Ashland,MA,1693.86
01757,Milford,MA,1693.86
02720,Fall River,MA,1693.86
02780,Taunton,MA,1693.86
05250,Arlington,VT,1693.86
40316,Denniston,KY,1849.26
41314,Booneville,KY,1849.26
43106,Bloomingburg,OH,1849.26
43125,Groveport,OH,1849.26
43137,Lockbourne,OH,1849.26
43217,Columbus,OH,1849.26
44104,Cleveland,OH,1849.26
44113,Cleveland,OH,1849.26
44142,Brookpark,OH,1849.26
44276,Sterling,OH,1849.26
44280,Valley City,OH,1849.26
30436,Lyons,GA,1693.86
37714,Caryville,TN,1849.26
37742,Greenback,TN,1849.26
12801,Glens Falls,NY,1693.86
12865,Salem,NY,1693.86
13156,Sterling,NY,1693.86
13324,Cold Brook,NY,1693.86
13329,Dolgeville,NY,1693.86
13416,Newport,NY,1693.86
14167,Varysburg,NY,1693.86
14590,Wolcott,NY,1693.86
12835,Hadley,NY,1693.86
12839,Hudson Falls,NY,1693.86
12846,Lake Luzerne,NY,1693.86
13316,Camden,NY,1693.86
14039,Dale,NY,1693.86
14589,Williamson,NY,1693.86
14623,Rochester,NY,1693.86
43136,Lithopolis,OH,1849.26
43143,Mount Sterling,OH,1849.26
44114,Cleveland,OH,1849.26
44677,Smithville,OH,1849.26
01339,Charlemont,MA,1693.86
01701,Framingham,MA,1693.86
01702,Framingham,MA,1693.86
02723,Fall River,MA,1693.86
05354,Vernon,VT,1693.86
30025,Social Circle,GA,1693.86
30033,Decatur,GA,1693.86
30079,Scottdale,GA,1693.86
30319,Atlanta,GA,1693.86
31031,Gordon,GA,1693.86
31522,Saint Simons Island,GA,1693.86
37757,Jacksboro,TN,1849.26
30021,Clarkston,GA,1701.26
30076,Roswell,GA,1701.26
30324,Atlanta,GA,1701.26
30329,Atlanta,GA,1701.26
30346,Atlanta,GA,1701.26
30360,Atlanta,GA,1701.26
37774,Loudon,TN,1849.26
40346,Means,KY,1849.26
40387,Wellington,KY,1849.26
44092,Wickliffe,OH,1849.26
44103,Cleveland,OH,1849.26
44135,Cleveland,OH,1849.26
44638,Lakeville,OH,1849.26
45121,Georgetown,OH,1849.26
45135,Leesburg,OH,1849.26
13083,Lacona,NY,1701.26
13144,Richland,NY,1701.26
13145,Sandy Creek,NY,1701.26
13302,Altmar,NY,1701.26
13438,Remsen,NY,1701.26
14011,Attica,NY,1701.26
14082,Java Center,NY,1701.26
14113,North Java,NY,1701.26
14219,Buffalo,NY,1701.26
14516,North Rose,NY,1701.26
14555,Sodus Point,NY,1701.26
01453,Leominster,MA,1701.26
01468,Templeton,MA,1701.26
01504,Blackstone,MA,1701.26
01740,Bolton,MA,1701.26
02767,Raynham,MA,1701.26
12134,Northville,NY,1701.26
01436,Baldwinville,MA,1701.26
01760,Natick,MA,1701.26
01775,Stow,MA,1701.26
02093,Wrentham,MA,1701.26
02721,Fall River,MA,1701.26
02724,Fall River,MA,1701.26
12032,Caroga Lake,NY,1701.26
40701,Corbin,KY,1856.66
41002,Augusta,KY,1856.66
43037,Martinsburg,OH,1856.66
43227,Columbus,OH,1856.66
43232,Columbus,OH,1856.66
43843,Walhonding,OH,1856.66
44094,Willoughby,OH,1856.66
44102,Cleveland,OH,1856.66
44111,Cleveland,OH,1856.66
44132,Euclid,OH,1856.66
44214,Burbank,OH,1856.66
44254,Lodi,OH,1856.66
44676,Shreve,OH,1856.66
44842,Loudonville,OH,1856.66
45133,Hillsboro,OH,1856.66
30055,Mansfield,GA,1701.26
30326,Atlanta,GA,1701.26
30338,Atlanta,GA,1701.26
30342,Atlanta,GA,1701.26
30473,Uvalda,GA,1701.26
31022,Dudley,GA,1701.26
31543,Hortense,GA,1701.26
13454,Salisbury Center,NY,1701.26
14058,Elba,NY,1701.26
14125,Oakfield,NY,1701.26
14224,Buffalo,NY,1701.26
14551,Sodus,NY,1701.26
13424,Oriskany,NY,1701.26
13441,Rome,NY,1701.26
13483,Westdale,NY,1701.26
14009,Arcade,NY,1701.26
14218,Buffalo,NY,1701.26
14422,Byron,NY,1701.26
14620,Rochester,NY,1701.26
40334,Hope,KY,1856.66
40350,Moorefield,KY,1856.66
40391,Winchester,KY,1856.66
40771,Woodbine,KY,1856.66
43056,Heath,OH,1856.66
43146,Orient,OH,1856.66
43213,Columbus,OH,1856.66
44039,North Ridgeville,OH,1856.66
44057,Madison,OH,1856.66
44095,Eastlake,OH,1856.66
44106,Cleveland,OH,1856.66
45169,Sabina,OH,1856.66
01346,Heath,MA,1701.26
01473,Westminster,MA,1701.26
01523,Lancaster,MA,1701.26
02048,Mansfield,MA,1701.26
03470,Winchester,NH,1701.26
05301,Brattleboro,VT,1701.26
30002,Avondale Estates,GA,1701.26
30014,Covington,GA,1701.26
30034,Decatur,GA,1701.26
30306,Atlanta,GA,1701.26
30328,Atlanta,GA,1701.26
30540,Ellijay,GA,1701.26
31563,Surrency,GA,1701.26
30016,Covington,GA,1708.66
30056,Newborn,GA,1708.66
30305,Atlanta,GA,1708.66
30361,Atlanta,GA,1708.66
30539,East Ellijay,GA,1708.66
31019,Dexter,GA,1708.66
31064,Monticello,GA,1708.66
31075,Rentz,GA,1708.66
31527,Jekyll Island,GA,1708.66
31566,Waynesville,GA,1708.66
37763,Kingston,TN,1864.06
37885,Vonore,TN,1864.06
40311,Carlisle,KY,1864.06
40312,Clay City,KY,1864.06
40740,Lily,KY,1864.06
43046,Millersport,OH,1864.06
44112,Cleveland,OH,1864.06
44117,Euclid,OH,1864.06
44253,Litchfield,OH,1864.06
45171,Sardinia,OH,1864.06
14040,Darien Center,NY,1708.66
14052,East Aurora,NY,1708.66
14083,Java Village,NY,1708.66
14534,Pittsford,NY,1708.66
14608,Rochester,NY,1708.66
14618,Rochester,NY,1708.66
01746,Holliston,MA,1708.66
01778,Wayland,MA,1708.66
02019,Bellingham,MA,1708.66
02035,Foxboro,MA,1708.66
02053,Medway,MA,1708.66
02702,Assonet,MA,1708.66
02715,Dighton,MA,1708.66
02779,Berkley,MA,1708.66
03441,Ashuelot,NH,1708.66
01368,Royalston,MA,1708.66
01754,Maynard,MA,1708.66
02482,Wellesley,MA,1708.66
02718,East Taunton,MA,1708.66
02790,Westport,MA,1708.66
02878,Tiverton,RI,1708.66
40380,Stanton,KY,1864.06
